Feature	Language	Complexity	Set
WALS42A	MixedMaaMbugu	0.0	APiCS
WALS42A	KikongoKituba	1.0	APiCS
WALS42A	Negerhollands	0.0	APiCS
WALS42A	Gullah	0.0	APiCS
WALS42A	Pichi	1.0	APiCS
WALS42A	GuadeloupeanCreole	1.0	APiCS
WALS42A	LouisianaCreole	1.0	APiCS
WALS42A	GhanaianPidginEnglish	1.0	APiCS
WALS42A	NigerianPidgin	1.0	APiCS
WALS42A	Korlai	0.0	APiCS
WALS42A	Papiamentu	1.0	APiCS
WALS42A	HawaiiCreole	1.0	APiCS
WALS42A	Krio	1.0	APiCS
WALS42A	HaitianCreole	1.0	APiCS
WALS42A	PidginHindustani	0.0	APiCS
WALS42A	GurindjiKriol	1.0	APiCS
WALS42A	MediaLengua	0.0	APiCS
WALS42A	Kinubi	0.0	APiCS
WALS42A	Norfk	1.0	APiCS
WALS42A	Jamaican	1.0	APiCS
WALS42A	Kriol	1.0	APiCS
WALS42A	Guyanais	0.0	APiCS
WALS42A	ChinesePidginEnglish	0.0	APiCS
WALS42A	PapiaKristang	0.0	APiCS
WALS42A	FadAmbo	1.0	APiCS
WALS42A	Lingala	1.0	APiCS
WALS42A	ChinukWawa	0.0	APiCS
WALS42A	Singlish	0.0	APiCS
WALS42A	BerbiceDutch	1.0	APiCS
WALS42A	Santome	1.0	APiCS
WALS42A	CameroonPidginEnglish	1.0	APiCS
WALS42A	Saramaccan	1.0	APiCS
WALS42A	BahamianCreole	0.0	APiCS
WALS42A	SingaporeBazaarMalay	0.0	APiCS
WALS42A	CapeVerdeanCreoleofS~aoVicente	0.0	APiCS
WALS42A	SriLankaPortuguese	1.0	APiCS
WALS42A	CasamanceseCreole	1.0	APiCS
WALS42A	VincentianCreole	0.0	APiCS
WALS42A	AfricanAmericanEnglish	0.0	APiCS
WALS42A	TrinidadEnglishCreole	1.0	APiCS
WALS42A	AmbonMalay	0.0	APiCS
WALS42A	Bislama	0.0	APiCS
WALS42A	ReunionCreole	1.0	APiCS
WALS42A	CapeVerdeanCreoleofBrava	0.0	APiCS
WALS42A	Principense	1.0	APiCS
WALS42A	Angolar	1.0	APiCS
WALS42A	Sango	0.0	APiCS
WALS42A	CapeVerdeanCreoleofSantiago	0.0	APiCS
WALS42A	SeychellesCreole	0.0	APiCS
WALS42A	SanAndresCreoleEnglish	1.0	APiCS
WALS42A	BelizeanCreole	0.0	APiCS
WALS42A	Sranan	0.0	APiCS
WALS42A	Afrikaans	1.0	APiCS
WALS42A	ZamboangaChabacano	0.0	APiCS
WALS42A	TokPisin	0.0	APiCS
WALS42A	Tayo	1.0	APiCS
WALS42A	SriLankanMalay	0.0	APiCS
WALS42A	TernateChabacano	0.0	APiCS
WALS44A	Bislama	0.0	APiCS
WALS44A	LouisianaCreole	0.0	APiCS
WALS44A	BerbiceDutch	0.0	APiCS
WALS44A	JubaArabic	0.0	APiCS
WALS44A	AmbonMalay	0.0	APiCS
WALS44A	MartinicanCreole	0.0	APiCS
WALS44A	Afrikaans	0.5	APiCS
WALS44A	Norfk	0.5	APiCS
WALS44A	CapeVerdeanCreoleofBrava	0.5	APiCS
WALS44A	PapiaKristang	0.0	APiCS
WALS44A	BahamianCreole	0.5	APiCS
WALS44A	Negerhollands	0.0	APiCS
WALS44A	CapeVerdeanCreoleofSantiago	0.5	APiCS
WALS44A	MediaLengua	0.0	APiCS
WALS44A	CameroonPidginEnglish	0.0	APiCS
WALS44A	NigerianPidgin	0.0	APiCS
WALS44A	AfricanAmericanEnglish	0.5	APiCS
WALS44A	Angolar	0.0	APiCS
WALS44A	NicaraguanCreoleEnglish	0.5	APiCS
WALS44A	BelizeanCreole	0.0	APiCS
WALS44A	Michif	1.0	APiCS
WALS44A	Nengee	0.0	APiCS
WALS44A	ChinukWawa	0.0	APiCS
WALS44A	MauritianCreole	0.0	APiCS
WALS44A	GuadeloupeanCreole	0.0	APiCS
WALS44A	KikongoKituba	1.0	APiCS
WALS44A	FadAmbo	0.0	APiCS
WALS44A	Krio	0.0	APiCS
WALS44A	ChinesePidginRussian	0.0	APiCS
WALS44A	Kinubi	0.0	APiCS
WALS44A	HaitianCreole	0.0	APiCS
WALS44A	Palenquero	0.0	APiCS
WALS44A	Gullah	0.0	APiCS
WALS44A	Korlai	0.0	APiCS
WALS44A	GhanaianPidginEnglish	0.0	APiCS
WALS44A	Kriol	0.0	APiCS
WALS44A	DiuIndoPortuguese	0.5	APiCS
WALS44A	Lingala	1.0	APiCS
WALS44A	CaviteChabacano	0.0	APiCS
WALS44A	MixedMaaMbugu	0.0	APiCS
WALS44A	HawaiiCreole	0.5	APiCS
WALS44A	Jamaican	0.0	APiCS
WALS44A	GuineaBissauKriyol	0.0	APiCS
WALS44A	GurindjiKriol	0.0	APiCS
WALS44A	Saramaccan	0.0	APiCS
WALS44A	CasamanceseCreole	0.0	APiCS
WALS44A	Principense	0.0	APiCS
WALS44A	Fanakalo	0.0	APiCS
WALS44A	SeychellesCreole	0.0	APiCS
WALS44A	CapeVerdeanCreoleofS~aoVicente	0.0	APiCS
WALS44A	PidginHawaiian	0.0	APiCS
WALS44A	Creolese	0.0	APiCS
WALS44A	Santome	0.0	APiCS
WALS44A	ChinesePidginEnglish	0.0	APiCS
WALS44A	TokPisin	0.0	APiCS
WALS44A	Sango	0.0	APiCS
WALS44A	Guyanais	0.0	APiCS
WALS44A	TernateChabacano	0.0	APiCS
WALS44A	EarlySranan	0.0	APiCS
WALS44A	SingaporeBazaarMalay	0.0	APiCS
WALS44A	Singlish	0.5	APiCS
WALS44A	SriLankaPortuguese	1.0	APiCS
WALS44A	TrinidadEnglishCreole	0.5	APiCS
WALS44A	SanAndresCreoleEnglish	0.5	APiCS
WALS44A	VincentianCreole	0.5	APiCS
WALS44A	SriLankanMalay	0.0	APiCS
WALS44A	ZamboangaChabacano	0.0	APiCS
WALS44A	ReunionCreole	0.0	APiCS
WALS44A	Pichi	0.0	APiCS
WALS44A	Tayo	0.0	APiCS
WALS44A	Sranan	0.0	APiCS
WALS44A	PidginHindustani	0.0	APiCS
WALS44A	Papiamentu	0.0	APiCS
WALS45A	ReunionCreole	0.0	APiCS
WALS45A	Palenquero	0.0	APiCS
WALS45A	Sango	0.666666666667	APiCS
WALS45A	MartinicanCreole	0.0	APiCS
WALS45A	TrinidadEnglishCreole	0.0	APiCS
WALS45A	Krio	0.0	APiCS
WALS45A	SeychellesCreole	0.0	APiCS
WALS45A	VincentianCreole	0.0	APiCS
WALS45A	PapiaKristang	0.0	APiCS
WALS45A	PidginHawaiian	0.0	APiCS
WALS45A	Negerhollands	0.0	APiCS
WALS45A	Sranan	0.0	APiCS
WALS45A	Michif	0.0	APiCS
WALS45A	SingaporeBazaarMalay	0.666666666667	APiCS
WALS45A	MixedMaaMbugu	0.0	APiCS
WALS45A	TokPisin	0.0	APiCS
WALS45A	Kinubi	0.0	APiCS
WALS45A	Pichi	0.0	APiCS
WALS45A	Kriol	0.0	APiCS
WALS45A	Singlish	0.0	APiCS
WALS45A	NicaraguanCreoleEnglish	0.0	APiCS
WALS45A	PidginHindustani	0.0	APiCS
WALS45A	MediaLengua	0.0	APiCS
WALS45A	SriLankanMalay	0.666666666667	APiCS
WALS45A	Korlai	1.0	APiCS
WALS45A	SanAndresCreoleEnglish	0.0	APiCS
WALS45A	Norfk	0.0	APiCS
WALS45A	KikongoKituba	0.0	APiCS
WALS45A	MauritianCreole	0.666666666667	APiCS
WALS45A	Nengee	0.666666666667	APiCS
WALS45A	LouisianaCreole	0.666666666667	APiCS
WALS45A	TernateChabacano	0.666666666667	APiCS
WALS45A	NigerianPidgin	0.0	APiCS
WALS45A	ZamboangaChabacano	1.0	APiCS
WALS45A	Lingala	0.0	APiCS
WALS45A	Tayo	0.0	APiCS
WALS45A	BahamianCreole	0.666666666667	APiCS
WALS45A	Saramaccan	0.666666666667	APiCS
WALS45A	GuineaBissauKriyol	0.666666666667	APiCS
WALS45A	EarlySranan	0.666666666667	APiCS
WALS45A	CapeVerdeanCreoleofBrava	0.666666666667	APiCS
WALS45A	GhanaianPidginEnglish	0.0	APiCS
WALS45A	CapeVerdeanCreoleofSantiago	0.666666666667	APiCS
WALS45A	GurindjiKriol	0.0	APiCS
WALS45A	AfricanAmericanEnglish	0.0	APiCS
WALS45A	Guyanais	0.666666666667	APiCS
WALS45A	Creolese	0.0	APiCS
WALS45A	CameroonPidginEnglish	0.0	APiCS
WALS45A	HawaiiCreole	0.0	APiCS
WALS45A	BerbiceDutch	0.0	APiCS
WALS45A	Jamaican	0.0	APiCS
WALS45A	Bislama	0.666666666667	APiCS
WALS45A	HaitianCreole	0.0	APiCS
WALS45A	BelizeanCreole	0.0	APiCS
WALS45A	Gullah	0.0	APiCS
WALS45A	ChinesePidginRussian	0.666666666667	APiCS
WALS45A	Fanakalo	0.0	APiCS
WALS45A	GuadeloupeanCreole	0.0	APiCS
WALS45A	CaviteChabacano	1.0	APiCS
WALS45A	CapeVerdeanCreoleofS~aoVicente	0.666666666667	APiCS
WALS45A	FadAmbo	0.0	APiCS
WALS45A	CasamanceseCreole	0.0	APiCS
WALS45A	ChinesePidginEnglish	0.0	APiCS
WALS45A	ChinukWawa	0.0	APiCS
WALS46A	Fanakalo	0.0	APiCS
WALS46A	Singlish	0.0	APiCS
WALS46A	Guyanais	0.0	APiCS
WALS46A	Sranan	0.0	APiCS
WALS46A	ChinesePidginRussian	1.0	APiCS
WALS46A	Pichi	0.0	APiCS
WALS46A	DiuIndoPortuguese	1.0	APiCS
WALS46A	TokPisin	0.0	APiCS
WALS46A	CapeVerdeanCreoleofS~aoVicente	0.0	APiCS
WALS46A	TrinidadEnglishCreole	0.0	APiCS
WALS46A	Jamaican	0.75	APiCS
WALS46A	Principense	0.0	APiCS
WALS46A	GuineaBissauKriyol	0.0	APiCS
WALS46A	SriLankaPortuguese	0.0	APiCS
WALS46A	JubaArabic	0.0	APiCS
WALS46A	ReunionCreole	0.0	APiCS
WALS46A	GurindjiKriol	0.0	APiCS
WALS46A	Sango	0.0	APiCS
WALS46A	GuadeloupeanCreole	0.0	APiCS
WALS46A	SingaporeBazaarMalay	0.0	APiCS
WALS46A	EarlySranan	0.0	APiCS
WALS46A	SeychellesCreole	0.0	APiCS
WALS46A	GhanaianPidginEnglish	0.0	APiCS
WALS46A	TernateChabacano	1.0	APiCS
WALS46A	CasamanceseCreole	0.0	APiCS
WALS46A	Tayo	0.0	APiCS
WALS46A	ChinukWawa	0.0	APiCS
WALS46A	SriLankanMalay	0.0	APiCS
WALS46A	HawaiiCreole	0.0	APiCS
WALS46A	VincentianCreole	0.0	APiCS
WALS46A	CaviteChabacano	1.0	APiCS
WALS46A	PidginHawaiian	0.0	APiCS
WALS46A	HaitianCreole	0.0	APiCS
WALS46A	ZamboangaChabacano	0.5	APiCS
WALS46A	FadAmbo	0.0	APiCS
WALS46A	Santome	0.0	APiCS
WALS46A	PidginHindustani	0.75	APiCS
WALS46A	Creolese	1.0	APiCS
WALS46A	SanAndresCreoleEnglish	0.0	APiCS
WALS46A	Gullah	0.0	APiCS
WALS46A	Saramaccan	0.75	APiCS
WALS46A	ChinesePidginEnglish	1.0	APiCS
WALS46A	Korlai	0.75	APiCS
WALS46A	Bislama	1.0	APiCS
WALS46A	Papiamentu	0.75	APiCS
WALS46A	MauritianCreole	0.0	APiCS
WALS46A	CapeVerdeanCreoleofSantiago	0.0	APiCS
WALS46A	Krio	0.0	APiCS
WALS46A	BahamianCreole	0.0	APiCS
WALS46A	Nengee	0.0	APiCS
WALS46A	BerbiceDutch	0.0	APiCS
WALS46A	MixedMaaMbugu	0.0	APiCS
WALS46A	CapeVerdeanCreoleofBrava	0.0	APiCS
WALS46A	Lingala	0.0	APiCS
WALS46A	AmbonMalay	0.0	APiCS
WALS46A	Palenquero	0.0	APiCS
WALS46A	CameroonPidginEnglish	0.0	APiCS
WALS46A	MartinicanCreole	0.0	APiCS
WALS46A	Angolar	0.0	APiCS
WALS46A	Kinubi	0.0	APiCS
WALS46A	AfricanAmericanEnglish	0.0	APiCS
WALS46A	Kriol	0.0	APiCS
WALS46A	BelizeanCreole	0.0	APiCS
WALS46A	Michif	1.0	APiCS
WALS46A	Afrikaans	1.0	APiCS
WALS46A	Negerhollands	0.0	APiCS
WALS46A	NicaraguanCreoleEnglish	0.0	APiCS
WALS46A	Norfk	0.0	APiCS
WALS46A	NigerianPidgin	0.0	APiCS
WALS46A	PapiaKristang	0.0	APiCS
WALS46A	KikongoKituba	0.0	APiCS
WALS46A	LouisianaCreole	0.0	APiCS
WALS47A	GhanaianPidginEnglish	0.0	APiCS
WALS47A	NicaraguanCreoleEnglish	0.0	APiCS
WALS47A	MartinicanCreole	0.0	APiCS
WALS47A	NigerianPidgin	0.0	APiCS
WALS47A	Krio	0.0	APiCS
WALS47A	Palenquero	0.0	APiCS
WALS47A	Lingala	1.0	APiCS
WALS47A	SanAndresCreoleEnglish	0.0	APiCS
WALS47A	GurindjiKriol	1.0	APiCS
WALS47A	Principense	0.0	APiCS
WALS47A	Korlai	1.0	APiCS
WALS47A	ReunionCreole	0.0	APiCS
WALS47A	Santome	1.0	APiCS
WALS47A	SingaporeBazaarMalay	0.0	APiCS
WALS47A	Singlish	0.0	APiCS
WALS47A	LouisianaCreole	0.0	APiCS
WALS47A	Negerhollands	0.0	APiCS
WALS47A	SeychellesCreole	0.0	APiCS
WALS47A	Kriol	0.0	APiCS
WALS47A	Saramaccan	0.0	APiCS
WALS47A	Michif	1.0	APiCS
WALS47A	Nengee	0.0	APiCS
WALS47A	Jamaican	0.0	APiCS
WALS47A	PidginHawaiian	1.0	APiCS
WALS47A	HaitianCreole	1.0	APiCS
WALS47A	Papiamentu	0.0	APiCS
WALS47A	MediaLengua	0.0	APiCS
WALS47A	Norfk	1.0	APiCS
WALS47A	HawaiiCreole	1.0	APiCS
WALS47A	PapiaKristang	0.0	APiCS
WALS47A	KikongoKituba	0.0	APiCS
WALS47A	Pichi	0.0	APiCS
WALS47A	MixedMaaMbugu	1.0	APiCS
WALS47A	GuadeloupeanCreole	0.0	APiCS
WALS47A	Angolar	1.0	APiCS
WALS47A	MauritianCreole	1.0	APiCS
WALS47A	Creolese	0.0	APiCS
WALS47A	Guyanais	1.0	APiCS
WALS47A	AmbonMalay	1.0	APiCS
WALS47A	Gullah	0.0	APiCS
WALS47A	Afrikaans	0.0	APiCS
WALS47A	GuineaBissauKriyol	1.0	APiCS
WALS47A	CameroonPidginEnglish	1.0	APiCS
WALS47A	TokPisin	0.0	APiCS
WALS47A	CapeVerdeanCreoleofBrava	1.0	APiCS
WALS47A	TrinidadEnglishCreole	0.0	APiCS
WALS47A	CapeVerdeanCreoleofSantiago	1.0	APiCS
WALS47A	VincentianCreole	0.0	APiCS
WALS47A	CapeVerdeanCreoleofS~aoVicente	0.0	APiCS
WALS47A	TernateChabacano	1.0	APiCS
WALS47A	FadAmbo	1.0	APiCS
WALS47A	ZamboangaChabacano	1.0	APiCS
WALS47A	ChinesePidginRussian	0.0	APiCS
WALS47A	SriLankanMalay	1.0	APiCS
WALS47A	CasamanceseCreole	1.0	APiCS
WALS47A	Sranan	0.0	APiCS
WALS47A	BelizeanCreole	0.0	APiCS
WALS47A	SriLankaPortuguese	1.0	APiCS
WALS47A	AfricanAmericanEnglish	0.0	APiCS
WALS47A	BahamianCreole	0.0	APiCS
WALS47A	CaviteChabacano	0.0	APiCS
WALS47A	BerbiceDutch	0.0	APiCS
WALS47A	EarlySranan	0.0	APiCS
WALS47A	ChinesePidginEnglish	0.0	APiCS
WALS52A	GuineaBissauKriyol	1.0	APiCS
WALS52A	Michif	1.0	APiCS
WALS52A	JubaArabic	0.0	APiCS
WALS52A	Pichi	0.0	APiCS
WALS52A	Guyanais	0.0	APiCS
WALS52A	Palenquero	0.0	APiCS
WALS52A	EarlySranan	0.0	APiCS
WALS52A	Nengee	0.0	APiCS
WALS52A	Sango	0.0	APiCS
WALS52A	GuadeloupeanCreole	0.0	APiCS
WALS52A	PapiaKristang	0.0	APiCS
WALS52A	GhanaianPidginEnglish	0.0	APiCS
WALS52A	SanAndresCreoleEnglish	0.0	APiCS
WALS52A	FadAmbo	0.0	APiCS
WALS52A	ReunionCreole	1.0	APiCS
WALS52A	Kriol	0.0	APiCS
WALS52A	Saramaccan	0.0	APiCS
WALS52A	Jamaican	0.0	APiCS
WALS52A	Negerhollands	0.0	APiCS
WALS52A	Korlai	1.0	APiCS
WALS52A	NicaraguanCreoleEnglish	0.0	APiCS
WALS52A	HaitianCreole	1.0	APiCS
WALS52A	Papiamentu	0.0	APiCS
WALS52A	HawaiiCreole	0.0	APiCS
WALS52A	Principense	0.0	APiCS
WALS52A	MartinicanCreole	0.0	APiCS
WALS52A	Norfk	0.0	APiCS
WALS52A	Lingala	0.0	APiCS
WALS52A	Santome	0.0	APiCS
WALS52A	Kinubi	0.0	APiCS
WALS52A	MauritianCreole	0.0	APiCS
WALS52A	Gullah	0.0	APiCS
WALS52A	MixedMaaMbugu	0.0	APiCS
WALS52A	Fanakalo	1.0	APiCS
WALS52A	PidginHawaiian	0.0	APiCS
WALS52A	Krio	0.0	APiCS
WALS52A	PidginHindustani	1.0	APiCS
WALS52A	KikongoKituba	0.0	APiCS
WALS52A	NigerianPidgin	0.0	APiCS
WALS52A	GurindjiKriol	0.0	APiCS
WALS52A	MediaLengua	0.0	APiCS
WALS52A	LouisianaCreole	0.0	APiCS
WALS52A	VincentianCreole	0.0	APiCS
WALS52A	BelizeanCreole	0.0	APiCS
WALS52A	Tayo	0.0	APiCS
WALS52A	AmbonMalay	0.0	APiCS
WALS52A	BerbiceDutch	0.0	APiCS
WALS52A	SriLankaPortuguese	1.0	APiCS
WALS52A	ChinukWawa	1.0	APiCS
WALS52A	SeychellesCreole	0.0	APiCS
WALS52A	ChinesePidginRussian	1.0	APiCS
WALS52A	TernateChabacano	1.0	APiCS
WALS52A	AfricanAmericanEnglish	0.0	APiCS
WALS52A	ZamboangaChabacano	1.0	APiCS
WALS52A	Bislama	1.0	APiCS
WALS52A	SingaporeBazaarMalay	0.0	APiCS
WALS52A	BahamianCreole	0.0	APiCS
WALS52A	TokPisin	1.0	APiCS
WALS52A	CapeVerdeanCreoleofSantiago	0.0	APiCS
WALS52A	Sranan	0.0	APiCS
WALS52A	Afrikaans	0.0	APiCS
WALS52A	Singlish	0.0	APiCS
WALS52A	CapeVerdeanCreoleofS~aoVicente	1.0	APiCS
WALS52A	SriLankanMalay	1.0	APiCS
WALS52A	CasamanceseCreole	1.0	APiCS
WALS52A	Creolese	0.0	APiCS
WALS52A	CaviteChabacano	1.0	APiCS
WALS52A	DiuIndoPortuguese	1.0	APiCS
WALS52A	ChinesePidginEnglish	1.0	APiCS
WALS52A	Angolar	0.0	APiCS
WALS52A	CapeVerdeanCreoleofBrava	0.0	APiCS
WALS52A	CameroonPidginEnglish	0.0	APiCS
WALS53A	CameroonPidginEnglish	0.333333333333	APiCS
WALS53A	Lingala	0.333333333333	APiCS
WALS53A	BahamianCreole	1.0	APiCS
WALS53A	AmbonMalay	0.666666666667	APiCS
WALS53A	Norfk	1.0	APiCS
WALS53A	PidginHindustani	0.0	APiCS
WALS53A	Michif	0.666666666667	APiCS
WALS53A	CasamanceseCreole	0.666666666667	APiCS
WALS53A	Papiamentu	0.666666666667	APiCS
WALS53A	CaviteChabacano	0.666666666667	APiCS
WALS53A	Angolar	0.333333333333	APiCS
WALS53A	MixedMaaMbugu	0.666666666667	APiCS
WALS53A	Pichi	0.666666666667	APiCS
WALS53A	Bislama	0.5	APiCS
WALS53A	Nengee	0.666666666667	APiCS
WALS53A	BerbiceDutch	0.0	APiCS
WALS53A	Negerhollands	0.666666666667	APiCS
WALS53A	AfricanAmericanEnglish	1.0	APiCS
WALS53A	BelizeanCreole	1.0	APiCS
WALS53A	LouisianaCreole	0.666666666667	APiCS
WALS53A	Afrikaans	1.0	APiCS
WALS53A	NicaraguanCreoleEnglish	1.0	APiCS
WALS53A	SeychellesCreole	0.666666666667	APiCS
WALS53A	NigerianPidgin	0.333333333333	APiCS
WALS53A	SanAndresCreoleEnglish	1.0	APiCS
WALS53A	PapiaKristang	0.333333333333	APiCS
WALS53A	Saramaccan	0.666666666667	APiCS
WALS53A	MartinicanCreole	0.666666666667	APiCS
WALS53A	Principense	1.0	APiCS
WALS53A	PidginHawaiian	1.0	APiCS
WALS53A	SingaporeBazaarMalay	0.333333333333	APiCS
WALS53A	MauritianCreole	0.666666666667	APiCS
WALS53A	ReunionCreole	0.666666666667	APiCS
WALS53A	Guyanais	0.666666666667	APiCS
WALS53A	Sango	0.333333333333	APiCS
WALS53A	EarlySranan	0.333333333333	APiCS
WALS53A	TokPisin	0.333333333333	APiCS
WALS53A	VincentianCreole	1.0	APiCS
WALS53A	FadAmbo	0.333333333333	APiCS
WALS53A	SriLankaPortuguese	0.666666666667	APiCS
WALS53A	DiuIndoPortuguese	1.0	APiCS
WALS53A	Santome	1.0	APiCS
WALS53A	HaitianCreole	0.666666666667	APiCS
WALS53A	Singlish	1.0	APiCS
WALS53A	KikongoKituba	0.666666666667	APiCS
WALS53A	Tayo	0.0	APiCS
WALS53A	JubaArabic	1.0	APiCS
WALS53A	TernateChabacano	0.333333333333	APiCS
WALS53A	Korlai	1.0	APiCS
WALS53A	SriLankanMalay	0.333333333333	APiCS
WALS53A	GhanaianPidginEnglish	0.333333333333	APiCS
WALS53A	Sranan	0.666666666667	APiCS
WALS53A	ChinesePidginEnglish	0.5	APiCS
WALS53A	ZamboangaChabacano	0.666666666667	APiCS
WALS53A	Fanakalo	0.666666666667	APiCS
WALS53A	HawaiiCreole	1.0	APiCS
WALS53A	Kinubi	0.5	APiCS
WALS53A	GurindjiKriol	0.0	APiCS
WALS53A	Jamaican	1.0	APiCS
WALS53A	GuadeloupeanCreole	0.666666666667	APiCS
WALS53A	Gullah	1.0	APiCS
WALS53A	Creolese	0.333333333333	APiCS
WALS54A	SanAndresCreoleEnglish	0.666666666667	APiCS
WALS54A	Guyanais	0.0	APiCS
WALS54A	Sango	0.666666666667	APiCS
WALS54A	Jamaican	0.666666666667	APiCS
WALS54A	Santome	0.666666666667	APiCS
WALS54A	ReunionCreole	0.0	APiCS
WALS54A	FadAmbo	0.0	APiCS
WALS54A	SeychellesCreole	0.0	APiCS
WALS54A	GuineaBissauKriyol	0.0	APiCS
WALS54A	TrinidadEnglishCreole	0.0	APiCS
WALS54A	Fanakalo	0.666666666667	APiCS
WALS54A	SingaporeBazaarMalay	0.0	APiCS
WALS54A	ChinukWawa	0.0	APiCS
WALS54A	VincentianCreole	0.0	APiCS
WALS54A	Gullah	0.0	APiCS
WALS54A	ZamboangaChabacano	0.0	APiCS
WALS54A	HaitianCreole	0.0	APiCS
WALS54A	Singlish	0.0	APiCS
WALS54A	JubaArabic	0.0	APiCS
WALS54A	Saramaccan	0.0	APiCS
WALS54A	EarlySranan	0.0	APiCS
WALS54A	TokPisin	0.666666666667	APiCS
WALS54A	Kinubi	0.0	APiCS
WALS54A	Principense	0.666666666667	APiCS
WALS54A	ChinesePidginRussian	0.0	APiCS
WALS54A	SriLankaPortuguese	0.666666666667	APiCS
WALS54A	Korlai	0.666666666667	APiCS
WALS54A	Tayo	0.0	APiCS
WALS54A	GhanaianPidginEnglish	0.666666666667	APiCS
WALS54A	SriLankanMalay	0.0	APiCS
WALS54A	ChinesePidginEnglish	0.0	APiCS
WALS54A	TernateChabacano	0.0	APiCS
WALS54A	KikongoKituba	0.0	APiCS
WALS54A	HawaiiCreole	0.0	APiCS
WALS54A	CameroonPidginEnglish	0.666666666667	APiCS
WALS54A	DiuIndoPortuguese	0.666666666667	APiCS
WALS54A	BerbiceDutch	0.0	APiCS
WALS54A	Creolese	0.666666666667	APiCS
WALS54A	BahamianCreole	0.0	APiCS
WALS54A	GurindjiKriol	0.0	APiCS
WALS54A	CapeVerdeanCreoleofSantiago	0.0	APiCS
WALS54A	CapeVerdeanCreoleofS~aoVicente	0.0	APiCS
WALS54A	GuadeloupeanCreole	0.0	APiCS
WALS54A	CaviteChabacano	0.0	APiCS
WALS54A	PapiaKristang	0.0	APiCS
WALS54A	AmbonMalay	0.666666666667	APiCS
WALS54A	MartinicanCreole	0.0	APiCS
WALS54A	AfricanAmericanEnglish	0.0	APiCS
WALS54A	Nengee	0.666666666667	APiCS
WALS54A	CasamanceseCreole	0.0	APiCS
WALS54A	PidginHindustani	0.0	APiCS
WALS54A	Angolar	0.666666666667	APiCS
WALS54A	PidginHawaiian	0.0	APiCS
WALS54A	Bislama	0.666666666667	APiCS
WALS54A	MediaLengua	0.0	APiCS
WALS54A	Afrikaans	0.0	APiCS
WALS54A	Palenquero	0.0	APiCS
WALS54A	CapeVerdeanCreoleofBrava	0.0	APiCS
WALS54A	Norfk	0.0	APiCS
WALS54A	BelizeanCreole	0.0	APiCS
WALS54A	Papiamentu	0.0	APiCS
WALS54A	Krio	0.0	APiCS
WALS54A	Pichi	0.0	APiCS
WALS54A	LouisianaCreole	0.0	APiCS
WALS54A	Michif	0.0	APiCS
WALS54A	MauritianCreole	0.666666666667	APiCS
WALS54A	NicaraguanCreoleEnglish	0.666666666667	APiCS
WALS54A	Lingala	0.0	APiCS
WALS54A	NigerianPidgin	0.666666666667	APiCS
WALS55A	Saramaccan	0.0	APiCS
WALS55A	GhanaianPidginEnglish	0.0	APiCS
WALS55A	Santome	0.0	APiCS
WALS55A	KikongoKituba	0.0	APiCS
WALS55A	SanAndresCreoleEnglish	0.0	APiCS
WALS55A	Gullah	1.0	APiCS
WALS55A	Principense	0.0	APiCS
WALS55A	Guyanais	0.0	APiCS
WALS55A	ReunionCreole	0.0	APiCS
WALS55A	Sango	0.0	APiCS
WALS55A	Jamaican	0.0	APiCS
WALS55A	SeychellesCreole	0.0	APiCS
WALS55A	HaitianCreole	0.0	APiCS
WALS55A	FadAmbo	0.0	APiCS
WALS55A	VincentianCreole	0.0	APiCS
WALS55A	Kinubi	0.0	APiCS
WALS55A	TokPisin	0.0	APiCS
WALS55A	Korlai	0.0	APiCS
WALS55A	SriLankaPortuguese	1.0	APiCS
WALS55A	EarlySranan	0.0	APiCS
WALS55A	SingaporeBazaarMalay	0.0	APiCS
WALS55A	JubaArabic	0.0	APiCS
WALS55A	TrinidadEnglishCreole	0.0	APiCS
WALS55A	ChinukWawa	0.0	APiCS
WALS55A	Singlish	0.0	APiCS
WALS55A	ChinesePidginRussian	0.0	APiCS
WALS55A	TernateChabacano	0.0	APiCS
WALS55A	GurindjiKriol	0.0	APiCS
WALS55A	ZamboangaChabacano	0.0	APiCS
WALS55A	GuineaBissauKriyol	0.0	APiCS
WALS55A	Sranan	0.0	APiCS
WALS55A	GuadeloupeanCreole	0.0	APiCS
WALS55A	Tayo	0.0	APiCS
WALS55A	ChinesePidginEnglish	1.0	APiCS
WALS55A	SriLankanMalay	0.0	APiCS
WALS55A	DiuIndoPortuguese	0.0	APiCS
WALS55A	BahamianCreole	0.0	APiCS
WALS55A	Krio	0.0	APiCS
WALS55A	CapeVerdeanCreoleofSantiago	0.0	APiCS
WALS55A	Creolese	0.0	APiCS
WALS55A	CameroonPidginEnglish	0.0	APiCS
WALS55A	HawaiiCreole	0.0	APiCS
WALS55A	CaviteChabacano	0.0	APiCS
WALS55A	Fanakalo	0.0	APiCS
WALS55A	CapeVerdeanCreoleofS~aoVicente	0.0	APiCS
WALS55A	LouisianaCreole	0.0	APiCS
WALS55A	BerbiceDutch	0.0	APiCS
WALS55A	Michif	0.0	APiCS
WALS55A	AmbonMalay	1.0	APiCS
WALS55A	PidginHindustani	0.0	APiCS
WALS55A	CapeVerdeanCreoleofBrava	0.0	APiCS
WALS55A	NicaraguanCreoleEnglish	0.0	APiCS
